t-SNE 1,t-SNE 2,index,Labels
28.089685,-148.50919,33596,1
29.406271,-139.29558,33597,1
52.88134,-38.35786,33598,4
47.132103,120.12314,33599,0
11.620911,144.8576,33600,2
60.151794,52.477924,33601,0
112.27932,-39.915783,33602,4
122.256676,-34.34747,33603,4
115.43683,-44.273865,33604,4
120.16346,-40.58027,33605,4
23.600714,37.65375,33606,0
11.539794,-58.395096,33607,1
34.965046,28.285656,33608,0
60.04257,52.639347,33609,0
112.15225,-39.93038,33610,4
122.51852,-34.556213,33611,4
115.45412,-44.389095,33612,4
120.37517,-40.606926,33613,4
26.393497,29.4937,33614,0
-5.1273437,-69.24317,33615,1
59.959164,-67.9531,33616,4
73.33846,-80.877304,33617,4
78.30922,-106.30614,33618,4
67.20686,-97.06754,33619,4
83.302666,-95.77107,33620,4
75.35545,-94.45223,33621,4
18.615192,127.61421,33622,0
67.317444,-80.17346,33623,4
84.29959,-107.72117,33624,4
66.96402,-90.569855,33625,4
82.16344,-89.601944,33626,4
73.0854,-89.23956,33627,4
65.684555,-77.69168,33628,4
74.55665,-86.97373,33629,4
35.6296,51.04855,33630,0
68.61514,-47.864037,33631,4
71.786804,-72.04634,33632,4
60.640007,-68.43252,33633,4
20.799377,134.49692,33634,0
25.671774,42.417835,33635,0
11.182408,49.792355,33636,0
78.51741,-56.482872,33637,4
30.239828,-49.19232,33638,1
11.621013,144.85751,33639,2
35.447037,50.847733,33640,0
60.442467,52.106632,33641,0
119.65891,-40.537987,33642,4
60.04257,52.639347,33643,0
112.154495,-39.93029,33644,4
122.51852,-34.556213,33645,4
115.452774,-44.388687,33646,4
120.37443,-40.605297,33647,4
65.51723,53.781178,33648,0
52.86879,-38.359238,33649,4
79.6763,21.699745,33650,0
22.402313,133.33409,33651,0
31.194283,42.101116,33652,0
19.501955,113.164185,33653,0
11.621145,144.85793,33654,2
32.736946,-50.498615,33655,4
107.91069,-63.326622,33656,4
92.368904,-93.92735,33657,4
107.51172,-99.44487,33658,4
90.87623,-118.24181,33659,4
105.424164,-111.79152,33660,4
32.396626,32.71133,33661,0
11.621145,144.85793,33662,2
-14.917609,43.00473,33663,2
-5.1175847,-69.25856,33664,1
37.57977,-113.76006,33665,1
37.617313,-117.05847,33666,1
37.15563,-114.59695,33667,1
37.09942,-114.91555,33668,1
73.44336,-81.10054,33669,4
17.726868,124.738365,33670,0
12.676957,50.208317,33671,0
65.57156,-64.46617,33672,4
70.6506,-48.109478,33673,4
76.835434,-68.23522,33674,4
77.76159,-57.795025,33675,4
69.85707,-81.734856,33676,4
81.310585,-108.01094,33677,4
67.22081,-93.40676,33678,4
83.46951,-92.243256,33679,4
73.42094,-91.917595,33680,4
67.32124,-80.17618,33681,4
84.30346,-107.71829,33682,4
66.96402,-90.569855,33683,4
82.16524,-89.60603,33684,4
73.084785,-89.23985,33685,4
60.207207,52.403557,33686,0
112.32623,-39.90956,33687,4
122.15341,-34.231365,33688,4
115.43379,-44.22823,33689,4
120.07451,-40.567116,33690,4
97.2545,-49.321804,33691,4
84.21331,-24.12336,33692,4
77.50278,-45.41413,33693,4
86.20811,-49.178192,33694,4
77.35029,-48.10472,33695,4
76.92833,-48.796295,33696,4
-19.969624,-110.201225,33697,1
69.85604,-81.7329,33698,4
81.30668,-108.01189,33699,4
67.22153,-93.40538,33700,4
83.46926,-92.24285,33701,4
73.41905,-91.916954,33702,4
34.22319,34.727276,33703,0
19.629766,135.41965,33704,0
18.615267,127.61422,33705,0
23.843786,31.41413,33706,0
-47.250553,-61.23789,33707,1
34.49551,34.61903,33708,0
-15.068571,-115.057785,33709,1
27.837029,-130.06116,33710,1
17.911316,-121.82801,33711,1
25.858398,-148.68785,33712,1
27.18994,-139.38205,33713,1
106.00443,-59.95802,33714,4
91.260155,-97.43806,33715,4
103.70584,-99.45191,33716,4
91.50124,-114.377075,33717,4
101.737595,-110.60271,33718,4
105.30509,-58.316433,33719,4
91.12535,-99.22536,33720,4
101.88973,-99.182686,33721,4
91.57484,-112.4714,33722,4
100.089966,-109.679535,33723,4
106.00533,-59.958748,33724,4
91.26154,-97.43882,33725,4
103.70584,-99.45191,33726,4
91.50124,-114.377075,33727,4
101.737595,-110.60271,33728,4
105.30433,-58.315006,33729,4
91.12081,-99.22614,33730,4
101.889656,-99.18323,33731,4
91.57493,-112.47123,33732,4
100.08902,-109.679634,33733,4
53.15562,-38.19679,33734,4
109.174965,-64.09153,33735,4
106.77304,-112.210434,33736,4
58.140434,133.10298,33737,0
18.263268,136.3716,33738,0
28.911037,35.388172,33739,0
107.789734,-18.336521,33740,4
107.5311,-17.003323,33741,4
97.28685,-49.323116,33742,4
-50.77934,-44.692677,33743,3
115.20977,-57.983917,33744,4
31.774538,27.981003,33745,0
12.676822,50.20645,33746,0
65.57156,-64.46617,33747,4
70.65087,-48.108593,33748,4
76.835434,-68.23522,33749,4
77.76159,-57.795025,33750,4
33.258472,32.5377,33751,0
12.050897,50.083008,33752,0
65.157074,-64.45525,33753,4
70.29505,-47.7727,33754,4
77.1853,-68.47631,33755,4
78.0191,-57.33403,33756,4
11.921091,-57.97934,33757,1
47.15241,-94.87199,33758,1
47.147495,-94.87246,33759,1
34.723553,34.55132,33760,0
-38.753708,-68.062294,33761,1
47.174366,134.69547,33762,0
69.85575,-81.73216,33763,4
81.310425,-108.01259,33764,4
67.222145,-93.40873,33765,4
83.46923,-92.24339,33766,4
73.42085,-91.91728,33767,4
107.90791,-63.325977,33768,4
92.36824,-93.927284,33769,4
107.51551,-99.44475,33770,4
90.87611,-118.24178,33771,4
105.42342,-111.791756,33772,4
116.89204,-59.8203,33773,4
-43.522427,-62.754116,33774,1
23.843767,31.414724,33775,0
16.441671,49.82808,33776,0
68.81191,-64.848114,33777,4
71.63926,-51.433586,33778,4
74.49188,-65.805275,33779,4
75.667175,-60.53189,33780,4
31.31961,43.356834,33781,0
34.714203,47.24087,33782,0
65.729805,-65.7376,33783,4
75.28186,-56.75693,33784,4
65.8156,-65.795395,33785,4
67.78763,-48.458496,33786,4
78.47996,-67.51425,33787,4
60.94163,-68.80856,33788,4
20.799217,134.49753,33789,0
65.56753,53.764374,33790,0
-11.095775,44.23091,33791,2
25.979559,-63.362755,33792,1
23.358131,-65.70862,33793,1
25.584652,-63.66224,33794,1
25.293673,-63.91147,33795,1
16.07858,138.00699,33796,2
34.239193,-66.427216,33797,1
68.937645,-108.805786,33798,4
79.82106,-125.15929,33799,4
68.56029,-116.32091,33800,4
75.721466,-115.270454,33801,4
65.61785,-77.238365,33802,4
85.82759,-105.68028,33803,4
67.622215,-87.927795,33804,4
80.243034,-87.71288,33805,4
74.94476,-86.88691,33806,4
67.31744,-80.17279,33807,4
84.30035,-107.71968,33808,4
66.96402,-90.569855,33809,4
82.16371,-89.60287,33810,4
73.08543,-89.2401,33811,4
34.014683,-44.219704,33812,4
29.88074,137.06412,33813,0
27.17936,34.571278,33814,0
23.412603,34.466003,33815,0
16.252829,50.024216,33816,0
29.88074,137.06412,33817,0
26.396807,132.47835,33818,0
16.07863,138.00592,33819,2
-1.6943119,-58.508133,33820,1
40.800106,-97.29277,33821,1
40.801525,-97.28807,33822,1
40.797596,-97.29012,33823,1
40.79755,-97.28797,33824,1
-32.661915,-19.362574,33825,3
0.6598625,-84.73998,33826,1
0.64061815,-84.73623,33827,1
0.6580219,-84.74287,33828,1
0.65523046,-84.73802,33829,1
51.556076,-16.733208,33830,4
52.98745,-17.848656,33831,4
52.913204,-17.790941,33832,4
52.97606,-17.837511,33833,4
52.965267,-17.827208,33834,4
-1.7014816,-58.507206,33835,1
51.56421,-16.82649,33836,4
-76.885666,48.57459,33837,2
-38.47753,-26.39443,33838,3
-38.090366,-67.092606,33839,1
-41.650524,-58.934303,33840,1
-33.329327,-20.163404,33841,3
1.414008,-83.495544,33842,1
1.4180634,-83.4872,33843,1
1.4153318,-83.49564,33844,1
1.4161187,-83.49379,33845,1
-13.740379,40.60041,33846,2
-1.2613995,-62.39388,33847,1
39.592777,-97.58273,33848,1
39.589058,-97.57574,33849,1
39.595966,-97.58066,33850,1
39.598083,-97.580086,33851,1
-76.886375,48.5735,33852,2
83.23081,22.43309,33853,0
0.7701533,-66.031944,33854,1
-38.09004,-67.093025,33855,1
-76.885666,48.57459,33856,2
-32.653137,-19.443127,33857,3
0.8380012,-85.337326,33858,1
0.83778,-85.35526,33859,1
0.83767533,-85.33551,33860,1
0.8374033,-85.334076,33861,1
-32.674423,-19.440182,33862,3
1.1285303,-85.24334,33863,1
1.1586734,-85.26872,33864,1
1.126368,-85.238846,33865,1
1.1305524,-85.237404,33866,1
-24.766563,-54.072124,33867,1
47.067444,-39.604607,33868,4
38.53206,-30.043158,33869,4
-41.114925,-60.691387,33870,1
-41.114925,-60.691387,33871,1
-41.114925,-60.691387,33872,1
-41.114925,-60.691387,33873,1
6.425649,-11.389861,33874,1
-0.51688117,-74.73785,33875,1
7.653283,-71.01107,33876,1
1.2440078,-73.26372,33877,1
2.535311,-71.95754,33878,1
95.08368,26.097893,33879,0
5.2900214,-58.419437,33880,1
44.522606,-41.052547,33881,4
41.06871,-31.471846,33882,4
79.15745,21.713638,33883,0
71.05541,-17.779531,33884,4
68.96703,-16.54474,33885,4
-46.89231,-23.702255,33886,3
62.292233,53.34381,33887,0
119.10226,-44.770824,33888,4
119.14026,-44.76583,33889,4
119.113144,-44.76358,33890,4
119.121796,-44.760227,33891,4
-62.957653,-3.4651144,33892,3
54.044548,-40.725594,33893,4
-46.895046,-23.701668,33894,3
3.2386305,-86.082504,33895,1
3.2495234,-86.097145,33896,1
3.2421937,-86.08351,33897,1
3.2440338,-86.086075,33898,1
-8.167117,48.242996,33899,2
85.56895,19.52165,33900,0
-38.090103,-67.09291,33901,1
51.803093,-15.296563,33902,4
55.56323,-16.885767,33903,4
55.495213,-16.837214,33904,4
55.54479,-16.870512,33905,4
55.5283,-16.861422,33906,4
36.111343,-10.680957,33907,4
45.001663,-45.76012,33908,4
40.11652,-49.18565,33909,4
43.43382,-47.129543,33910,4
42.782215,-47.680782,33911,4
-67.677605,7.3640056,33912,3
-16.034561,-33.397537,33913,1
86.50163,113.25507,33914,0
-12.872,47.54524,33915,2
95.82666,66.10908,33916,0
111.929794,43.161472,33917,0
33.22697,61.669876,33918,0
95.959625,66.39469,33919,0
-9.850511,36.351215,33920,2
-23.314852,82.55676,33921,2
107.68453,53.846355,33922,0
29.008345,49.03416,33923,0
18.263021,136.36803,33924,0
-0.33311284,23.032885,33925,0
98.2038,77.8827,33926,0
86.50163,113.25507,33927,0
21.620049,13.583392,33928,0
103.41977,115.3001,33929,0
94.69006,69.459404,33930,0
19.982758,19.91006,33931,0
95.38817,68.647385,33932,0
93.97346,73.810005,33933,0
98.449295,108.92111,33934,0
78.84354,92.80973,33935,0
15.509361,27.125937,33936,0
94.78293,77.22783,33937,0
144.40712,-8.491164,33938,4
95.46703,66.41865,33939,0
-12.87234,47.545246,33940,2
112.09633,43.084724,33941,0
103.33057,55.03026,33942,0
16.011768,23.657759,33943,0
103.41977,115.3001,33944,0
94.728645,77.28622,33945,0
144.54382,-8.368278,33946,4
-3.0773523,35.054535,33947,2
92.91214,71.908104,33948,0
94.553986,68.94288,33949,0
92.9237,105.92972,33950,0
97.87255,77.81949,33951,0
137.27309,-6.2896743,33952,4
26.895601,71.22136,33953,0
69.24594,-56.129097,33954,4
103.41977,115.3001,33955,0
-24.252516,85.27262,33956,2
115.30196,41.434166,33957,0
81.473206,113.63862,33958,0
23.579325,15.525883,33959,0
113.48879,44.581326,33960,0
115.30186,41.435253,33961,0
115.30196,41.435173,33962,0
115.30186,41.435253,33963,0
115.30186,41.435253,33964,0
115.30191,41.43547,33965,0
115.30186,41.435253,33966,0
115.3019,41.434208,33967,0
115.30207,41.433956,33968,0
115.302185,41.434895,33969,0
103.6213,58.782856,33970,0
107.90899,-63.32678,33971,4
92.367966,-93.927444,33972,4
107.515305,-99.44513,33973,4
90.87564,-118.24241,33974,4
105.42383,-111.790794,33975,4
107.903366,-63.325638,33976,4
92.3693,-93.92897,33977,4
107.51533,-99.445114,33978,4
90.87575,-118.24285,33979,4
105.423584,-111.791016,33980,4
107.909065,-63.326836,33981,4
92.36658,-93.93321,33982,4
107.51825,-99.444176,33983,4
90.876236,-118.24175,33984,4
105.42381,-111.79189,33985,4
82.79242,29.366755,33986,0
-19.753448,-108.81664,33987,1
7.0863366,-56.023865,33988,1
-36.30122,-16.222885,33989,3
110.15043,-64.62405,33990,4
93.3818,-92.22266,33991,4
109.60682,-99.8201,33992,4
90.79068,-120.27789,33993,4
107.67348,-112.46015,33994,4
85.19959,41.326775,33995,0
62.89943,61.632828,33996,0
73.541855,60.531662,33997,0
85.12726,41.381447,33998,0
62.89943,61.632828,33999,0
85.126434,41.380627,34000,0
73.541855,60.531662,34001,0
85.06702,41.437336,34002,0
85.56895,19.52165,34003,0
85.06721,41.43817,34004,0
65.43016,53.77409,34005,0
85.06721,41.43817,34006,0
80.23093,-12.537984,34007,4
85.06721,41.43817,34008,0
85.497475,41.16568,34009,0
65.52781,53.722504,34010,0
62.940174,61.619823,34011,0
65.52781,53.722504,34012,0
-50.465073,-45.140377,34013,3
60.58042,60.480087,34014,0
65.43016,53.77409,34015,0
62.832047,61.663074,34016,0
79.79565,36.973587,34017,0
84.707924,40.03978,34018,0
85.75321,-10.354465,34019,4
91.41881,-8.466464,34020,4
86.29552,-10.409662,34021,4
86.92811,-10.366647,34022,4
-3.8795066,-100.28094,34023,1
79.74304,37.103962,34024,0
79.6763,21.699745,34025,0
77.907425,42.576496,34026,0
-23.314413,82.555176,34027,2
113.492455,44.580814,34028,0
99.9946,111.95425,34029,0
-8.507784,35.96539,34030,2
-3.9979684,34.926655,34031,2
98.448715,108.92071,34032,0
-25.576153,88.561844,34033,2
98.448715,108.92071,34034,0
31.785305,10.249808,34035,0
26.592712,8.109736,34036,0
86.50163,113.25507,34037,0
26.15335,9.451506,34038,0
115.30661,41.431202,34039,0
21.463074,13.93602,34040,0
-24.252516,85.27262,34041,2
-12.8723,47.54456,34042,2
-12.8723,47.54528,34043,2
16.011768,23.657759,34044,0
90.702866,107.78395,34045,0
109.6618,44.20841,34046,0
15.668609,27.142786,34047,0
62.07057,-82.16741,34048,4
16.897738,23.544107,34049,0
31.785725,10.250122,34050,0
15.979908,23.766325,34051,0
19.699934,19.253763,34052,0
26.981806,7.4881535,34053,0
120.86433,51.920036,34054,0
-5.755675,35.044136,34055,2
99.9969,111.9557,34056,0
-12.872356,47.545444,34057,2
95.25021,106.21963,34058,0
29.537315,7.864086,34059,0
21.462687,13.937113,34060,0
33.163868,9.001102,34061,0
-12.872356,47.545444,34062,2
33.16714,9.002324,34063,0
-5.7552648,35.04445,34064,2
-24.252516,85.27262,34065,2
-3.077184,35.053577,34066,2
24.80236,12.529908,34067,0
112.01037,58.862637,34068,0
-23.314852,82.55676,34069,2
25.256332,9.175851,34070,0
17.117554,16.791208,34071,0
112.4168,59.229626,34072,0
113.49422,44.57945,34073,0
31.785784,10.249858,34074,0
18.088593,21.606594,34075,0
-7.2459874,35.532295,34076,2
95.732834,65.59192,34077,0
31.785204,10.250001,34078,0
36.77175,4.440171,34079,0
29.678087,7.5000577,34080,0
36.77199,4.439976,34081,0
27.714178,10.789033,34082,0
112.6379,52.40239,34083,0
89.50229,109.368706,34084,0
46.0784,138.52896,34085,0
-3.0773523,35.054535,34086,2
92.023575,74.15632,34087,0
-0.74153477,23.852894,34088,0
103.68926,46.825127,34089,0
26.976732,14.570249,34090,0
81.47315,113.63841,34091,0
23.332735,13.04981,34092,0
-7.24565,35.533268,34093,2
113.28113,48.48165,34094,0
113.91819,54.98483,34095,0
112.78373,53.195156,34096,0
113.17916,49.526855,34097,0
88.31033,110.95125,34098,0
21.4621,13.936867,34099,0
31.77205,10.244821,34100,0
98.44904,108.92096,34101,0
107.00435,56.380444,34102,0
25.492805,10.088851,34103,0
-12.872003,47.545444,34104,2
31.793722,10.25074,34105,0
92.9231,105.92992,34106,0
25.040457,12.461348,34107,0
-5.755609,35.04413,34108,2
17.134907,16.793768,34109,0
47.12396,-71.8675,34110,4
57.872757,-80.11233,34111,4
42.880253,-77.52887,34112,1
49.98008,-77.344406,34113,4
-5.7553716,35.044308,34114,2
-25.576153,88.561844,34115,2
26.695473,11.679918,34116,0
104.98197,62.40836,34117,0
109.65615,44.207172,34118,0
112.78359,53.194897,34119,0
26.592712,8.109736,34120,0
115.804146,50.082165,34121,0
21.461422,13.939297,34122,0
21.462835,13.937395,34123,0
113.28099,48.48242,34124,0
115.302155,41.435028,34125,0
109.654884,44.20817,34126,0
13.257306,82.8377,34127,0
35.180363,-19.031525,34128,4
11.584586,85.28384,34129,0
6.924139,90.87277,34130,2
0.99771816,54.09767,34131,2
38.329826,-16.100163,34132,4
38.75245,-15.300738,34133,4
38.380795,-15.981879,34134,4
38.444183,-15.8532715,34135,4
6.9579062,91.23833,34136,2
11.585414,85.2824,34137,0
-4.6918936,52.22916,34138,2
-4.739647,52.45977,34139,2
3.7048209,54.02097,34140,0
11.580716,85.297516,34141,0
6.924139,90.87277,34142,2
-4.6664453,52.1096,34143,2
11.665694,84.75594,34144,0
14.294509,80.43273,34145,0
3.6780384,53.75527,34146,0
38.73122,-15.349218,34147,4
8.49444,91.55794,34148,2
-92.6213,50.83348,34149,2
8.592503,91.62155,34150,2
8.592503,91.62155,34151,2
14.294509,80.43273,34152,0
6.934069,90.99777,34153,2
3.8216217,87.69101,34154,2
15.451424,83.227745,34155,0
3.9548879,87.63449,34156,2
3.9468863,87.66992,34157,2
-1.8273624,53.19402,34158,2
14.462231,80.75985,34159,0
1.6068342,51.22123,34160,2
14.74973,81.346054,34161,0
45.688465,-34.812557,34162,4
14.226174,80.30007,34163,0
35.44455,-11.379657,34164,4
6.9210544,90.81185,34165,2
6.934069,90.99777,34166,2
6.957616,91.23835,34167,2
13.652774,85.57488,34168,0
6.957616,91.23835,34169,2
-4.567099,51.650917,34170,2
14.749925,81.34748,34171,0
-4.6404786,51.9884,34172,2
-4.6667757,55.79086,34173,2
1.718627,51.65009,34174,2
121.73842,-1.090146,34175,4
34.221695,-20.375715,34176,4
38.670322,-19.821312,34177,4
38.679993,-19.833344,34178,4
2.391507,53.12351,34179,0
40.05745,-10.170787,34180,4
110.13922,-18.161171,34181,4
-80.37163,-19.95018,34182,3
-79.709045,-4.7882895,34183,3
-80.89352,-19.794407,34184,3
-80.729294,-19.512985,34185,3
4.0023236,87.72776,34186,2
-80.89352,-19.794407,34187,3
-80.87937,-19.821486,34188,3
50.238308,41.89021,34189,0
-79.74311,-4.727602,34190,3
12.061287,-39.585358,34191,1
-84.942635,4.087379,34192,3
54.285446,36.628387,34193,0
54.132557,37.46651,34194,0
54.24675,36.827385,34195,0
54.225258,36.516617,34196,0
53.46467,37.692535,34197,0
4.7721987,88.636955,34198,2
11.583644,85.28593,34199,0
89.50229,109.368706,34200,0
-12.8723,47.54456,34201,2
36.116028,-23.045868,34202,4
-79.76238,-4.695432,34203,3
34.220047,-20.374575,34204,4
38.670345,-19.820513,34205,4
38.6768,-19.833109,34206,4
-80.84999,-19.784128,34207,3
52.665726,37.77357,34208,0
49.900757,41.85987,34209,0
50.21176,41.88944,34210,0
50.243942,41.89302,34211,0
12.14659,-39.572556,34212,1
-79.709045,-4.7882895,34213,3
-79.00124,-20.783167,34214,3
-37.233112,-149.91917,34215,1
54.730515,36.855,34216,0
-37.32183,-149.96729,34217,1
-4.716759,52.346294,34218,2
-3.9942968,76.11502,34219,2
15.115748,82.19144,34220,0
4.0216618,54.27042,34221,0
2.2060547,52.74788,34222,0
16.228333,-43.417515,34223,1
44.863945,-39.197235,34224,4
15.451532,83.22768,34225,0
35.142227,-19.043922,34226,4
11.583644,85.28593,34227,0
40.252563,-9.155992,34228,4
6.9683895,91.323456,34229,2
-2.3309937,53.031906,34230,2
26.396818,132.46883,34231,0
26.397154,132.46838,34232,0
31.128857,33.102962,34233,0
107.789734,-18.336521,34234,4
60.077152,52.586483,34235,0
112.19482,-39.925716,34236,4
122.44021,-34.50431,34237,4
115.4501,-44.34897,34238,4
120.30586,-40.598053,34239,4
16.658037,119.93366,34240,0
11.483851,-56.302593,34241,1
73.33692,-80.876274,34242,4
78.3098,-106.30604,34243,4
67.20758,-97.065605,34244,4
83.30202,-95.7688,34245,4
75.35859,-94.45284,34246,4
18.615435,127.61478,34247,0
-47.470306,44.020477,34248,2
106.00555,-59.959034,34249,4
91.26154,-97.43882,34250,4
103.70584,-99.45191,34251,4
91.50124,-114.377075,34252,4
101.73422,-110.599205,34253,4
-6.1869316,-73.26396,34254,1
-42.25212,-62.353474,34255,1
33.52859,32.256702,34256,0
70.362526,-69.975174,34257,4
70.37724,-69.98709,34258,4
26.396807,132.47835,34259,0
32.715427,42.65691,34260,0
79.6247,21.229448,34261,0
67.31391,-80.17093,34262,4
84.30185,-107.71564,34263,4
66.9624,-90.57145,34264,4
82.16588,-89.60376,34265,4
73.08526,-89.239555,34266,4
69.2992,-27.234211,34267,4
107.905754,-63.324898,34268,4
92.36607,-93.92496,34269,4
107.517166,-99.445076,34270,4
90.87665,-118.243706,34271,4
105.42354,-111.79126,34272,4
100.04953,-51.08044,34273,4
69.00998,-71.68094,34274,4
